query	has_internal_stop	first_internal_pos_nt	cds_length	ref_id	aa_mag_len	aa_ref_len	length_ratio	is_pseudogene
MRSS_00669	0	NaN	261	WP_011412134.1	86.0	282.0	0.3049645390070922	True
MRSS_00670	0	NaN	759	WP_011412133.1	252.0	252.0	1.0	False
MRSS_00671	0	NaN	267	WP_011411319.1	88.0	523.0	0.1682600382409178	True
MRSS_00672	0	NaN	327	WP_011410897.1	108.0	108.0	1.0	False
MRSS_00673	0	NaN	1227	WP_011410259.1	408.0	407.0	1.0024570024570023	False
MRSS_00674	0	NaN	876	WP_011411623.1	291.0	292.0	0.9965753424657534	False
MRSS_00675	0	NaN	591	WP_011411622.1	196.0	195.0	1.005128205128205	False
MRSS_00676	0	NaN	2283	WP_011410138.1	760.0	757.0	1.0039630118890357	False
MRSS_00677	0	NaN	1614	WP_011409866.1	537.0	464.0	1.1573275862068966	False
MRSS_00678	0	NaN	1110	WP_011409867.1	369.0	366.0	1.0081967213114753	False
MRSS_00679	0	NaN	324	WP_011409963.1	107.0	307.0	0.3485342019543974	True
MRSS_00680	0	NaN	351	WP_011409868.1	116.0	364.0	0.3186813186813186	True
MRSS_00681	0	NaN	2415	WP_011409869.1	804.0	804.0	1.0	False
MRSS_00682	0	NaN	1176	WP_011411749.1	391.0	385.0	1.0155844155844156	False
MRSS_00683	0	NaN	1767	WP_011410887.1	588.0	583.0	1.0085763293310464	False
MRSS_00684	0	NaN	519	WP_011410886.1	172.0	172.0	1.0	False
MRSS_00685	0	NaN	165	WP_011410514.1	54.0	520.0	0.1038461538461538	True
MRSS_00686	0	NaN	1293	WP_011410745.1	430.0	430.0	1.0	False
MRSS_00687	0	NaN	1449	WP_011410478.1	482.0	478.0	1.00836820083682	False
MRSS_00688	0	NaN	1044	WP_011411573.1	347.0	487.0	0.7125256673511293	True
MRSS_00689	0	NaN	969	WP_011410740.1	322.0	322.0	1.0	False
MRSS_00690	0	NaN	627	WP_011410928.1	208.0	115.0	1.808695652173913	False
MRSS_00691	0	NaN	585	WP_011410930.1	194.0	195.0	0.9948717948717948	False
MRSS_00692	0	NaN	828	WP_011410931.1	275.0	286.0	0.9615384615384616	False
MRSS_00693	0	NaN	189	WP_011410432.1	62.0	66.0	0.9393939393939394	False
MRSS_00694	0	NaN	609	WP_011410434.1	202.0	208.0	0.971153846153846	False
MRSS_00695	0	NaN	687	WP_011412023.1	228.0	213.0	1.0704225352112675	False
MRSS_00696	0	NaN	1107	WP_011412137.1	368.0	368.0	1.0	False
MRSS_00697	0	NaN	702	WP_011409982.1	233.0	233.0	1.0	False
MRSS_00698	0	NaN	1485	WP_011409981.1	494.0	494.0	1.0	False
MRSS_00699	0	NaN	300	WP_011409978.1	99.0	232.0	0.4267241379310345	True
MRSS_00700	0	NaN	594	WP_011409976.1	197.0	544.0	0.3621323529411764	True
MRSS_00701	0	NaN	921	WP_011409976.1	306.0	544.0	0.5625	True
MRSS_00702	0	NaN	465	WP_011409974.1	154.0	252.0	0.6111111111111112	True
MRSS_00703	0	NaN	1575	WP_011409973.1	524.0	531.0	0.9868173258003766	False
MRSS_00704	0	NaN	222	WP_011410267.1	73.0	819.0	0.0891330891330891	True
MRSS_00705	0	NaN	1215	WP_011412020.1	404.0	404.0	1.0	False
MRSS_00706	0	NaN	459	WP_041867250.1	152.0	152.0	1.0	False
MRSS_00707	0	NaN	174	WP_011410266.1	57.0	238.0	0.2394957983193277	True
MRSS_00708	0	NaN	657	WP_011411740.1	218.0	218.0	1.0	False
MRSS_00709	0	NaN	165	WP_011410206.1	54.0	764.0	0.0706806282722513	True
MRSS_00710	0	NaN	303	WP_011412152.1	100.0	233.0	0.4291845493562232	True
MRSS_00711	0	NaN	825	WP_011412153.1	274.0	274.0	1.0	False
MRSS_00712	0	NaN	444	WP_011412154.1	147.0	850.0	0.1729411764705882	True
MRSS_00713	0	NaN	543	WP_011412154.1	180.0	850.0	0.2117647058823529	True
MRSS_00714	0	NaN	165	WP_011412064.1	54.0	329.0	0.1641337386018237	True
MRSS_00715	0	NaN	132	WP_041867717.1	43.0	313.0	0.1373801916932907	True
MRSS_00716	0	NaN	1218	WP_083765040.1	405.0	405.0	1.0	False
MRSS_00717	0	NaN	1302	WP_011411003.1	433.0	182.0	2.379120879120879	False
MRSS_00718	0	NaN	189	WP_011410572.1	62.0	196.0	0.3163265306122449	True
MRSS_00719	0	NaN	105	WP_011279192.1	34.0	401.0	0.084788029925187	True
MRSS_00720	0	NaN	138	WP_011410284.1	45.0	161.0	0.2795031055900621	True
MRSS_00721	0	NaN	330	WP_011410553.1	109.0	109.0	1.0	False
MRSS_00722	0	NaN	2112	WP_011410552.1	703.0	734.0	0.957765667574932	False
MRSS_00723	0	NaN	552	WP_011410551.1	183.0	183.0	1.0	False
MRSS_00724	0	NaN	300	WP_011410550.1	99.0	177.0	0.559322033898305	True
MRSS_00725	0	NaN	2613	WP_011411228.1	870.0	862.0	1.0092807424593968	False
MRSS_00726	0	NaN	165	WP_041866930.1	54.0	454.0	0.118942731277533	True
MRSS_00727	0	NaN	987	WP_011411727.1	328.0	328.0	1.0	False
MRSS_00728	0	NaN	105	WP_011410474.1	34.0	114.0	0.2982456140350877	True
MRSS_00729	0	NaN	432	WP_011411455.1	143.0	361.0	0.3961218836565097	True
MRSS_00730	0	NaN	444	WP_011411226.1	147.0	348.0	0.4224137931034483	True
MRSS_00731	0	NaN	210	WP_011412213.1	69.0	126.0	0.5476190476190477	True
MRSS_00732	0	NaN	819	WP_011412214.1	272.0	272.0	1.0	False
MRSS_00733	0	NaN	240	WP_000429386.1	79.0	79.0	1.0	False
MRSS_00734	0	NaN	471	WP_011412215.1	156.0	156.0	1.0	False
MRSS_00735	0	NaN	534	WP_011412216.1	177.0	177.0	1.0	False
MRSS_00736	0	NaN	1542	WP_011412217.1	513.0	513.0	1.0	False
MRSS_00737	0	NaN	864	WP_011412218.1	287.0	287.0	1.0	False
MRSS_00738	0	NaN	1383	WP_011412219.1	460.0	460.0	1.0	False
MRSS_00739	0	NaN	420	WP_011412220.1	139.0	140.0	0.9928571428571428	False
MRSS_00740	0	NaN	1377	WP_011412221.1	458.0	458.0	1.0	False
MRSS_00741	0	NaN	1833	WP_011412222.1	610.0	610.0	1.0	False
MRSS_00742	0	NaN	1461	WP_011411198.1	486.0	486.0	1.0	False
MRSS_00743	0	NaN	1812	WP_011412040.1	603.0	603.0	1.0	False
MRSS_00744	0	NaN	942	WP_011412004.1	313.0	310.0	1.0096774193548388	False
MRSS_00745	0	NaN	1050	WP_011412005.1	349.0	349.0	1.0	False
MRSS_00746	0	NaN	987	WP_011412006.1	328.0	322.0	1.0186335403726707	False
MRSS_00747	0	NaN	126	WP_011411000.1	41.0	307.0	0.1335504885993485	True
MRSS_00748	0	NaN	1275	WP_011411268.1	424.0	424.0	1.0	False
MRSS_00749	0	NaN	864	WP_011412107.1	287.0	288.0	0.9965277777777778	False
MRSS_00750	0	NaN	864	WP_011412025.1	287.0	287.0	1.0	False
MRSS_00751	0	NaN	144	WP_011410116.1	47.0	582.0	0.0807560137457044	True
MRSS_00752	0	NaN	204	WP_011410087.1	67.0	191.0	0.3507853403141361	True
MRSS_00753	0	NaN	807	WP_011411675.1	268.0	264.0	1.0151515151515151	False
MRSS_00754	0	NaN	726	WP_011411674.1	241.0	241.0	1.0	False
MRSS_00755	0	NaN	852	WP_011411673.1	283.0	285.0	0.9929824561403509	False
MRSS_00756	0	NaN	726	WP_011411672.1	241.0	241.0	1.0	False
MRSS_00757	0	NaN	558	WP_011411671.1	185.0	185.0	1.0	False
MRSS_00758	0	NaN	1197	WP_011411670.1	398.0	398.0	1.0	False
MRSS_00759	0	NaN	762	WP_011411669.1	253.0	253.0	1.0	False
MRSS_00760	0	NaN	858	WP_011411668.1	285.0	285.0	1.0	False
MRSS_00761	0	NaN	1356	WP_011411667.1	451.0	451.0	1.0	False
MRSS_00762	0	NaN	2427	WP_011411666.1	808.0	808.0	1.0	False
MRSS_00763	0	NaN	498	WP_011411665.1	165.0	165.0	1.0	False
MRSS_00764	0	NaN	1023	WP_011411664.1	340.0	340.0	1.0	False
MRSS_00765	0	NaN	456	WP_011411663.1	151.0	151.0	1.0	False
MRSS_00766	0	NaN	789	WP_011411662.1	262.0	262.0	1.0	False
MRSS_00767	0	NaN	1149	WP_011411661.1	382.0	382.0	1.0	False
MRSS_00768	0	NaN	3483	WP_011411659.1	1160.0	1160.0	1.0	False
MRSS_00769	0	NaN	960	WP_011411658.1	319.0	319.0	1.0	False
MRSS_00770	0	NaN	1290	WP_083764793.1	429.0	455.0	0.9428571428571428	False
MRSS_00771	0	NaN	264	WP_011410636.1	87.0	312.0	0.2788461538461538	True
MRSS_00772	0	NaN	162	WP_011410451.1	53.0	264.0	0.2007575757575757	True
MRSS_00773	0	NaN	111	WP_041866989.1	36.0	1295.0	0.0277992277992277	True
MRSS_00774	0	NaN	957	WP_011411752.1	318.0	318.0	1.0	False
MRSS_00775	0	NaN	111	WP_083764717.1	36.0	210.0	0.1714285714285714	True
MRSS_00776	0	NaN	360	WP_011411556.1	119.0	345.0	0.344927536231884	True
MRSS_00777	0	NaN	624	WP_011410599.1	207.0	192.0	1.078125	False
MRSS_00778	0	NaN	771	WP_011411708.1	256.0	290.0	0.8827586206896552	False
MRSS_00779	0	NaN	795	WP_011411707.1	264.0	264.0	1.0	False
MRSS_00780	0	NaN	639	WP_011411269.1	212.0	212.0	1.0	False
MRSS_00781	0	NaN	813	WP_011412114.1	270.0	270.0	1.0	False
MRSS_00782	0	NaN	681	WP_011412113.1	226.0	226.0	1.0	False
MRSS_00783	0	NaN	99	WP_011411613.1	32.0	599.0	0.0534223706176961	True
MRSS_00784	0	NaN	1005	WP_011412112.1	334.0	334.0	1.0	False
MRSS_00785	0	NaN	639	WP_011412047.1	212.0	207.0	1.0241545893719808	False
MRSS_00786	0	NaN	99	WP_011410244.1	32.0	705.0	0.0453900709219858	True
MRSS_00787	0	NaN	78	NaN	NaN	NaN	NaN	False
MRSS_00788	1	34.0	75	NaN	NaN	NaN	NaN	True
MRSS_00789	1	1.0	453	NaN	NaN	NaN	NaN	True
MRSS_00790	0	NaN	1731	WP_011411171.1	576.0	576.0	1.0	False
MRSS_00791	0	NaN	1062	WP_011411355.1	353.0	411.0	0.8588807785888077	False
MRSS_00792	0	NaN	2985	WP_011410912.1	994.0	1187.0	0.8374052232518955	False
MRSS_00793	0	NaN	957	WP_011410913.1	318.0	318.0	1.0	False
MRSS_00794	0	NaN	621	WP_011412038.1	206.0	195.0	1.0564102564102564	False
MRSS_00795	0	NaN	1305	WP_011410933.1	434.0	434.0	1.0	False
MRSS_00796	0	NaN	1458	WP_011410943.1	485.0	456.0	1.0635964912280702	False
MRSS_00797	0	NaN	630	WP_011410944.1	209.0	209.0	1.0	False
MRSS_00798	0	NaN	1149	WP_011410945.1	382.0	369.0	1.0352303523035231	False
MRSS_00799	0	NaN	144	WP_011411902.1	47.0	665.0	0.0706766917293233	True
MRSS_00800	0	NaN	849	WP_011410645.1	282.0	284.0	0.9929577464788732	False
MRSS_00801	0	NaN	1431	WP_011410442.1	476.0	475.0	1.0021052631578948	False
MRSS_00802	0	NaN	1575	WP_011410441.1	524.0	526.0	0.9961977186311788	False
MRSS_00803	0	NaN	2667	WP_011410440.1	888.0	888.0	1.0	False
MRSS_00804	0	NaN	1515	WP_011411984.1	504.0	504.0	1.0	False
MRSS_00805	0	NaN	240	WP_011411983.1	79.0	79.0	1.0	False
MRSS_00806	0	NaN	1170	WP_011411233.1	389.0	389.0	1.0	False
MRSS_00807	0	NaN	621	WP_011411822.1	206.0	206.0	1.0	False
MRSS_00808	0	NaN	837	WP_011411225.1	278.0	297.0	0.936026936026936	False
MRSS_00809	0	NaN	744	WP_011411088.1	247.0	247.0	1.0	False
MRSS_00810	0	NaN	1332	WP_011411981.1	443.0	443.0	1.0	False
MRSS_00811	0	NaN	549	WP_011411980.1	182.0	182.0	1.0	False
MRSS_00812	0	NaN	231	WP_011411979.1	76.0	276.0	0.2753623188405797	True
MRSS_00813	0	NaN	2196	WP_011411978.1	731.0	731.0	1.0	False
MRSS_00814	0	NaN	231	WP_011411977.1	76.0	71.0	1.0704225352112675	False
MRSS_00815	0	NaN	1038	WP_011409989.1	345.0	345.0	1.0	False
MRSS_00816	0	NaN	978	WP_011409990.1	325.0	319.0	1.0188087774294672	False
MRSS_00817	0	NaN	1674	WP_011410483.1	557.0	744.0	0.7486559139784946	True
MRSS_00818	0	NaN	159	WP_083764717.1	52.0	210.0	0.2476190476190476	True
MRSS_00819	0	NaN	516	WP_011411104.1	171.0	171.0	1.0	False
MRSS_00820	0	NaN	294	WP_011411431.1	97.0	199.0	0.4874371859296482	True
MRSS_00821	0	NaN	1209	WP_041866795.1	402.0	407.0	0.9877149877149876	False
MRSS_00822	0	NaN	603	WP_011410395.1	200.0	200.0	1.0	False
MRSS_00823	0	NaN	147	WP_011410636.1	48.0	312.0	0.1538461538461538	True
MRSS_00824	0	NaN	1092	WP_011411826.1	363.0	363.0	1.0	False
MRSS_00825	0	NaN	1242	WP_011410938.1	413.0	414.0	0.997584541062802	False
MRSS_00826	0	NaN	690	WP_011410937.1	229.0	229.0	1.0	False
MRSS_00827	0	NaN	1203	WP_011410936.1	400.0	400.0	1.0	False
MRSS_00828	0	NaN	699	WP_011411711.1	232.0	231.0	1.0043290043290043	False
MRSS_00829	0	NaN	285	WP_011410855.1	94.0	94.0	1.0	False
MRSS_00830	0	NaN	1680	WP_011410854.1	559.0	558.0	1.0017921146953406	False
MRSS_00831	0	NaN	681	WP_011410853.1	226.0	227.0	0.9955947136563876	False
MRSS_00832	0	NaN	1275	WP_011410852.1	424.0	435.0	0.9747126436781608	False
MRSS_00833	0	NaN	348	WP_011410302.1	115.0	115.0	1.0	False
MRSS_00834	0	NaN	747	WP_011410301.1	248.0	251.0	0.9880478087649402	False
MRSS_00835	0	NaN	459	WP_011410300.1	152.0	182.0	0.8351648351648352	False
MRSS_00836	0	NaN	261	WP_011410519.1	86.0	82.0	1.048780487804878	False
MRSS_00837	0	NaN	1371	WP_011410518.1	456.0	453.0	1.0066225165562914	False
MRSS_00838	0	NaN	237	WP_011410517.1	78.0	262.0	0.2977099236641221	True
MRSS_00839	0	NaN	1731	WP_011411077.1	576.0	576.0	1.0	False
MRSS_00840	0	NaN	2787	WP_011412046.1	928.0	927.0	1.0010787486515642	False
MRSS_00841	0	NaN	1596	WP_011410255.1	531.0	529.0	1.003780718336484	False
MRSS_00842	0	NaN	414	WP_011410253.1	137.0	137.0	1.0	False
MRSS_00843	0	NaN	1254	WP_011411599.1	417.0	417.0	1.0	False
MRSS_00844	0	NaN	1497	WP_011411580.1	498.0	488.0	1.0204918032786885	False
MRSS_00845	0	NaN	1164	WP_011411581.1	387.0	393.0	0.9847328244274808	False
MRSS_00846	0	NaN	627	WP_011411582.1	208.0	204.0	1.0196078431372548	False
MRSS_00847	0	NaN	1275	WP_011411583.1	424.0	424.0	1.0	False
MRSS_00848	0	NaN	1122	WP_011411584.1	373.0	373.0	1.0	False
MRSS_00849	0	NaN	573	WP_011411585.1	190.0	319.0	0.5956112852664577	True
MRSS_00850	0	NaN	267	WP_011412178.1	88.0	288.0	0.3055555555555556	True
MRSS_00851	0	NaN	1185	WP_011411587.1	394.0	393.0	1.0025445292620865	False
MRSS_00852	0	NaN	432	WP_011411588.1	143.0	143.0	1.0	False
MRSS_00853	0	NaN	126	WP_243466006.1	41.0	80.0	0.5125	True
MRSS_00854	0	NaN	96	WP_011411072.1	31.0	1314.0	0.0235920852359208	True
MRSS_00855	0	NaN	1293	WP_011411592.1	430.0	431.0	0.9976798143851509	False
MRSS_00856	0	NaN	1182	WP_011411593.1	393.0	399.0	0.9849624060150376	False
MRSS_00857	0	NaN	828	WP_011411596.1	275.0	267.0	1.0299625468164797	False
MRSS_00858	0	NaN	3450	WP_011410935.1	1149.0	1150.0	0.9991304347826088	False
MRSS_00859	0	NaN	255	WP_011410942.1	84.0	223.0	0.3766816143497757	True
MRSS_00860	0	NaN	99	WP_011410942.1	32.0	223.0	0.1434977578475336	True
MRSS_00861	0	NaN	618	WP_011409882.1	205.0	205.0	1.0	False
MRSS_00862	0	NaN	426	WP_011411841.1	141.0	187.0	0.7540106951871658	False
MRSS_00863	0	NaN	330	WP_011411840.1	109.0	109.0	1.0	False
MRSS_00864	0	NaN	891	WP_011409992.1	296.0	394.0	0.751269035532995	False
MRSS_00865	0	NaN	2106	WP_011412092.1	701.0	701.0	1.0	False
MRSS_00866	0	NaN	471	WP_011412093.1	156.0	156.0	1.0	False
MRSS_00867	0	NaN	375	WP_011412094.1	124.0	124.0	1.0	False
MRSS_00868	0	NaN	288	WP_011412095.1	95.0	95.0	1.0	False
MRSS_00869	0	NaN	360	WP_011412096.1	119.0	119.0	1.0	False
MRSS_00870	0	NaN	372	WP_011412097.1	123.0	130.0	0.946153846153846	False
MRSS_00871	0	NaN	219	WP_011410890.1	72.0	356.0	0.2022471910112359	True
MRSS_00872	0	NaN	423	WP_011412239.1	140.0	144.0	0.9722222222222222	False
MRSS_00873	0	NaN	1650	WP_011411958.1	549.0	549.0	1.0	False
MRSS_00874	0	NaN	1803	WP_011410246.1	600.0	622.0	0.964630225080386	False
MRSS_00875	0	NaN	2124	WP_011410244.1	707.0	705.0	1.002836879432624	False
MRSS_00876	0	NaN	270	WP_011410243.1	89.0	89.0	1.0	False
MRSS_00877	0	NaN	933	WP_011410242.1	310.0	311.0	0.9967845659163987	False
MRSS_00878	0	NaN	417	WP_011410241.1	138.0	138.0	1.0	False
MRSS_00879	0	NaN	2655	WP_011410240.1	884.0	894.0	0.988814317673378	False
MRSS_00880	0	NaN	1488	WP_011410239.1	495.0	495.0	1.0	False
MRSS_00881	0	NaN	459	WP_011410238.1	152.0	150.0	1.0133333333333334	False
MRSS_00882	1	37.0	78	NaN	NaN	NaN	NaN	True
MRSS_00883	1	34.0	87	NaN	NaN	NaN	NaN	True
MRSS_00884	0	NaN	333	WP_011410237.1	110.0	110.0	1.0	False
MRSS_00885	0	NaN	1419	WP_011410236.1	472.0	445.0	1.060674157303371	False
MRSS_00886	0	NaN	849	WP_011410235.1	282.0	281.0	1.00355871886121	False
MRSS_00887	0	NaN	1914	WP_011410234.1	637.0	643.0	0.9906687402799378	False
MRSS_00888	0	NaN	630	WP_011410233.1	209.0	209.0	1.0	False
MRSS_00889	0	NaN	1113	WP_011411966.1	370.0	370.0	1.0	False
MRSS_00890	0	NaN	201	WP_011411954.1	66.0	819.0	0.0805860805860805	True
MRSS_00891	0	NaN	375	WP_011411251.1	124.0	124.0	1.0	False
MRSS_00892	0	NaN	1506	WP_011411252.1	501.0	495.0	1.0121212121212122	False
MRSS_00893	0	NaN	744	WP_011411253.1	247.0	248.0	0.995967741935484	False
MRSS_00894	0	NaN	1287	WP_011411254.1	428.0	428.0	1.0	False
MRSS_00895	0	NaN	1263	WP_011411255.1	420.0	407.0	1.031941031941032	False
MRSS_00896	0	NaN	417	WP_011411256.1	138.0	138.0	1.0	False
MRSS_00897	0	NaN	297	WP_011411244.1	98.0	98.0	1.0	False
MRSS_00898	0	NaN	2388	WP_011411243.1	795.0	795.0	1.0	False
MRSS_00899	0	NaN	984	WP_011411242.1	327.0	327.0	1.0	False
MRSS_00900	0	NaN	366	WP_011411241.1	121.0	118.0	1.0254237288135593	False
MRSS_00901	0	NaN	198	WP_011411240.1	65.0	65.0	1.0	False
MRSS_00902	0	NaN	525	WP_071882016.1	174.0	180.0	0.9666666666666668	False
MRSS_00903	0	NaN	1929	WP_011411239.1	642.0	642.0	1.0	False
